NO,売上伝票日付,直送指定,委託区分,見積番号,得意先コード,得意先名,発送先コード,発送先名,自社担当者コード,請求得意先コード,得意先名_1,随時請求区分,請求予定日,請求書発行日,請求書発行済み,請求先送月数,回収日締切,発送予定日,広告企画区分,商品コード,数量,単価,金額
6386,2018/10/19,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/10/31,2019/5/31,1,0,2018/11/30,2018/10/19,,W102042,5,240,"1,201"
6387,2018/10/19,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/10/31,2019/5/31,1,0,2018/11/30,2018/10/19,,W102027,4,232,929
6388,2018/10/19,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/10/31,2019/5/31,1,0,2018/11/30,2018/10/19,,W102041,5,242,"1,209"
6389,2018/10/19,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/10/31,2019/5/31,1,0,2018/11/30,2018/10/19,,W102040,6,212,"1,272"
6390,2018/10/19,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/10/31,2019/5/31,1,0,2018/11/30,2018/10/19,,W102028,4,240,962
6391,2018/10/19,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/10/31,2019/5/31,1,0,2018/11/30,2018/10/19,,W102029,3,202,606
6392,2018/10/19,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/10/31,2019/5/31,1,0,2018/11/30,2018/10/19,,W102013,15,287,"4,301"
6393,2018/10/19,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/10/31,2019/5/31,1,0,2018/11/30,2018/10/19,,W102033,5,245,"1,223"
6394,2018/10/20,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/20,,W102011,8,329,"2,631"
6395,2018/10/20,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/20,,W102015,4,336,"1,343"
6396,2018/10/20,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/20,,W102005,4,344,"1,377"
6397,2018/10/20,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/20,,W102027,8,204,"1,632"
6398,2018/10/20,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/20,,W102028,8,211,"1,689"
6399,2018/10/20,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/20,,W102029,6,177,"1,064"
6400,2018/10/20,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/20,,W102041,2,212,424
6401,2018/10/20,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/20,,W102042,6,211,"1,266"
6402,2018/10/20,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/20,,W103615,1,788,788
6403,2018/10/20,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/20,,W102040,5,212,"1,060"
6404,2018/10/20,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/20,,W102042,5,240,"1,201"
6405,2018/10/20,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/20,,W102028,5,240,"1,202"
6406,2018/10/20,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/20,,W102029,5,202,"1,010"
6407,2018/10/20,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/20,,W102005,10,393,"3,934"
6408,2018/10/20,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/20,,W102042,10,240,"2,403"
6409,2018/10/20,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/20,,W102040,6,212,"1,272"
6410,2018/10/20,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/20,,W102027,6,232,"1,394"
6411,2018/10/20,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/20,,W102042,6,240,"1,442"
6412,2018/10/22,0,0,,ｗH-2901,(株)DX広島センター,,,,ｗH-2901,(株)DX広島センター,0,2018/10/31,2018/10/31,1,0,,2018/10/22,,W102005,5,393,"1,966"
6413,2018/10/22,0,0,,ｗH-2901,(株)DX広島センター,,,,ｗH-2901,(株)DX広島センター,0,2018/10/31,2018/10/31,1,0,,2018/10/22,,W102028,10,241,"2,411"
6414,2018/10/22,0,0,,ｗH-2901,(株)DX広島センター,,,,ｗH-2901,(株)DX広島センター,0,2018/10/31,2018/10/31,1,0,,2018/10/22,,W102029,8,203,"1,620"
6415,2018/10/22,0,0,,ｗH-2901,(株)DX広島センター,,,,ｗH-2901,(株)DX広島センター,0,2018/10/31,2018/10/31,1,0,,2018/10/22,,W102040,8,213,"1,700"
6416,2018/10/22,0,0,,ｗH-2901,(株)DX広島センター,,,,ｗH-2901,(株)DX広島センター,0,2018/10/31,2018/10/31,1,0,,2018/10/22,,W102042,8,241,"1,928"
6417,2018/10/22,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/22,,W102028,5,240,"1,202"
6418,2018/10/22,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/22,,W102042,8,240,"1,922"
6419,2018/10/22,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/22,,W102041,5,242,"1,209"
6420,2018/10/22,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/22,,W103603,10,134,"1,338"
6421,2018/10/22,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/10/31,2019/5/31,1,0,2018/11/30,2018/10/22,,W102042,4,240,961
6422,2018/10/22,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/10/31,2019/5/31,1,0,2018/11/30,2018/10/22,,W102027,4,232,929
6423,2018/10/22,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/10/31,2019/5/31,1,0,2018/11/30,2018/10/22,,W102041,5,242,"1,209"
6424,2018/10/22,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/10/31,2019/5/31,1,0,2018/11/30,2018/10/22,,W102040,5,212,"1,060"
6425,2018/10/22,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/10/31,2019/5/31,1,0,2018/11/30,2018/10/22,,W102028,3,240,721
6426,2018/10/22,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/10/31,2019/5/31,1,0,2018/11/30,2018/10/22,,W102029,3,202,606
6427,2018/10/23,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/23,,W102005,4,344,"1,377"
6428,2018/10/23,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/23,,W102012,10,273,"2,728"
6429,2018/10/23,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/23,,W102028,6,211,"1,266"
6430,2018/10/23,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/23,,W102029,6,177,"1,064"
6431,2018/10/23,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/23,,W102040,4,186,744
6432,2018/10/23,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/23,,W102041,4,212,849
6433,2018/10/23,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/23,,W102042,6,211,"1,266"
6434,2018/10/23,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/23,,W102004,10,86,856
6435,2018/10/23,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/23,,W103603,10,117,"1,171"
6436,2018/10/23,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/23,,W103615,1,788,788
6437,2018/10/23,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/23,,W102040,5,212,"1,060"
6438,2018/10/23,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/23,,W102042,5,240,"1,201"
6439,2018/10/23,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/23,,W102028,5,240,"1,202"
6440,2018/10/23,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/23,,W102029,5,202,"1,010"
6441,2018/10/23,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/23,,W102005,10,393,"3,934"
6442,2018/10/23,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/23,,W102042,10,240,"2,403"
6443,2018/10/23,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/23,,W102040,6,212,"1,272"
6444,2018/10/23,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/23,,W102027,6,232,"1,394"
6445,2018/10/23,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/23,,W102042,6,240,"1,442"
6446,2018/10/24,0,0,,ｗH-0101,(有)　ボンボヤージュ,,,,ｗH-0101,(有)　ボンボヤージュ,0,2018/10/31,2018/10/31,1,0,,2018/10/24,,W100109,100,170,"17,047"
6447,2018/10/24,0,0,,ｗH-0101,(有)　ボンボヤージュ,,,,ｗH-0101,(有)　ボンボヤージュ,0,2018/10/31,2018/10/31,1,0,,2018/10/24,,W100218,350,43,"15,053"
6448,2018/10/24,0,0,,ｗH-0101,(有)　ボンボヤージュ,,,,ｗH-0101,(有)　ボンボヤージュ,0,2018/10/31,2018/10/31,1,0,,2018/10/24,,W100221,350,41,"14,521"
6449,2018/10/24,0,0,,ｗH-0101,(有)　ボンボヤージュ,,,,ｗH-0101,(有)　ボンボヤージュ,0,2018/10/31,2018/10/31,1,0,,2018/10/24,,W100222,350,41,"14,354"
6450,2018/10/25,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/25,,W102011,4,329,"1,316"
6451,2018/10/25,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/25,,W102015,4,336,"1,343"
6452,2018/10/25,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/25,,W102012,5,273,"1,364"
6453,2018/10/25,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/25,,W102013,10,251,"2,508"
6454,2018/10/25,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/25,,W102040,4,186,744
6455,2018/10/25,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/25,,W102041,4,212,849
6456,2018/10/25,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/25,,W102004,10,86,856
6457,2018/10/26,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/26,,W102028,6,240,"1,443"
6458,2018/10/26,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/26,,W102029,6,202,"1,212"
6459,2018/10/26,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/26,,W102042,10,240,"2,403"
6460,2018/10/26,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/26,,W102041,6,242,"1,450"
6461,2018/10/26,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/10/31,2019/5/31,1,0,2018/11/30,2018/10/26,,W102042,5,240,"1,201"
6462,2018/10/26,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/10/31,2019/5/31,1,0,2018/11/30,2018/10/26,,W102027,4,232,929
6463,2018/10/26,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/10/31,2019/5/31,1,0,2018/11/30,2018/10/26,,W102041,5,242,"1,209"
6464,2018/10/26,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/10/31,2019/5/31,1,0,2018/11/30,2018/10/26,,W102040,6,212,"1,272"
6465,2018/10/26,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/10/31,2019/5/31,1,0,2018/11/30,2018/10/26,,W102028,4,240,962
6466,2018/10/26,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/10/31,2019/5/31,1,0,2018/11/30,2018/10/26,,W102029,3,202,606
6467,2018/10/26,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/10/31,2019/5/31,1,0,2018/11/30,2018/10/26,,W102012,15,312,"4,679"
6468,2018/10/26,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/10/31,2019/5/31,1,0,2018/11/30,2018/10/26,,W102013,15,287,"4,301"
6469,2018/10/26,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/10/31,2019/5/31,1,0,2018/11/30,2018/10/26,,W102033,5,245,"1,223"
6470,2018/10/26,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/10/31,2019/5/31,1,0,2018/11/30,2018/10/26,,W102034,5,220,"1,100"
6471,2018/10/27,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/27,,W102011,6,329,"1,973"
6472,2018/10/27,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/27,,W102015,6,336,"2,015"
6473,2018/10/27,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/27,,W102005,6,344,"2,066"
6474,2018/10/27,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/27,,W102027,4,204,816
6475,2018/10/27,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/27,,W102028,8,211,"1,689"
6476,2018/10/27,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/27,,W102029,8,177,"1,419"
6477,2018/10/27,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/27,,W102041,6,212,"1,273"
6478,2018/10/27,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/27,,W102042,8,211,"1,687"
6479,2018/10/27,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/27,,W103603,10,117,"1,171"
6480,2018/10/27,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/27,,W103615,1,788,788
6481,2018/10/27,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/27,,W102040,5,212,"1,060"
6482,2018/10/27,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/27,,W102042,5,240,"1,201"
6483,2018/10/27,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/27,,W102028,5,240,"1,202"
6484,2018/10/27,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/27,,W102029,5,202,"1,010"
6485,2018/10/27,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/27,,W102005,10,393,"3,934"
6486,2018/10/27,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/27,,W102042,10,240,"2,403"
6487,2018/10/27,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/27,,W102040,6,212,"1,272"
6488,2018/10/27,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/27,,W102027,6,232,"1,394"
6489,2018/10/27,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/27,,W102042,6,240,"1,442"
6490,2018/10/29,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/29,,W102012,10,312,"3,119"
6491,2018/10/29,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/29,,W102033,10,245,"2,446"
6492,2018/10/29,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/29,,W102028,6,240,"1,443"
6493,2018/10/29,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/29,,W102029,6,202,"1,212"
6494,2018/10/29,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/29,,W102042,10,240,"2,403"
6495,2018/10/29,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/29,,W102041,6,242,"1,450"
6496,2018/10/29,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/29,,W103603,15,134,"2,007"
6497,2018/10/29,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/10/31,2019/5/31,1,0,2018/11/30,2018/10/29,,W102042,4,240,961
6498,2018/10/29,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/10/31,2019/5/31,1,0,2018/11/30,2018/10/29,,W102027,4,232,929
6499,2018/10/29,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/10/31,2019/5/31,1,0,2018/11/30,2018/10/29,,W102041,5,242,"1,209"
6500,2018/10/29,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/10/31,2019/5/31,1,0,2018/11/30,2018/10/29,,W102040,5,212,"1,060"
6501,2018/10/29,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/10/31,2019/5/31,1,0,2018/11/30,2018/10/29,,W102028,3,240,721
6502,2018/10/29,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2018/10/31,2019/5/31,1,0,2018/11/30,2018/10/29,,W102029,3,202,606
6503,2018/10/30,0,0,,ｗH-2901,(株)DX広島センター,,,,ｗH-2901,(株)DX広島センター,0,2018/10/31,2018/10/31,1,0,,2018/10/30,,W102028,6,241,"1,447"
6504,2018/10/30,0,0,,ｗH-2901,(株)DX広島センター,,,,ｗH-2901,(株)DX広島センター,0,2018/10/31,2018/10/31,1,0,,2018/10/30,,W102029,6,203,"1,215"
6505,2018/10/30,0,0,,ｗH-2901,(株)DX広島センター,,,,ｗH-2901,(株)DX広島センター,0,2018/10/31,2018/10/31,1,0,,2018/10/30,,W102040,4,213,850
6506,2018/10/30,0,0,,ｗH-2901,(株)DX広島センター,,,,ｗH-2901,(株)DX広島センター,0,2018/10/31,2018/10/31,1,0,,2018/10/30,,W102005,4,393,"1,573"
6507,2018/10/30,0,0,,ｗH-2901,(株)DX広島センター,,,,ｗH-2901,(株)DX広島センター,0,2018/10/31,2018/10/31,1,0,,2018/10/30,,W102042,6,241,"1,446"
6508,2018/10/30,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/30,,W102011,3,329,987
6509,2018/10/30,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/30,,W102015,3,336,"1,007"
6510,2018/10/30,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/30,,W102005,4,344,"1,377"
6511,2018/10/30,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/30,,W102027,6,204,"1,224"
6512,2018/10/30,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/30,,W102028,6,211,"1,266"
6513,2018/10/30,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/30,,W102029,6,177,"1,064"
6514,2018/10/30,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/30,,W102040,7,186,"1,303"
6515,2018/10/30,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/30,,W102041,3,212,637
6516,2018/10/30,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/30,,W102042,6,211,"1,266"
6517,2018/10/30,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/30,,W102004,4,86,343
6518,2018/10/30,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/30,,W102007,1,468,468
6519,2018/10/30,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/30,,W103603,3,117,351
6520,2018/10/30,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/30,,W103615,1,788,788
6521,2018/10/30,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2018/10/31,2018/10/31,1,0,,2018/10/30,,W102558,30,46,"1,385"
6522,2018/10/30,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/30,,W102040,5,212,"1,060"
6523,2018/10/30,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/30,,W102042,5,240,"1,201"
6524,2018/10/30,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/30,,W102028,5,240,"1,202"
6525,2018/10/30,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/30,,W102029,5,202,"1,010"
6526,2018/10/30,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/30,,W102005,10,393,"3,934"
6527,2018/10/30,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/30,,W102042,10,240,"2,403"
6528,2018/10/30,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/30,,W102040,6,212,"1,272"
6529,2018/10/30,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2018/10/31,2018/10/31,1,0,,2018/10/30,,W102027,6,232,"1,394"
